,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
873,160615861,"{'steamid': '76561198838091080', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 996, 'playtime_last_two_weeks': 996, 'playtime_at_review': 647, 'last_played': 1710626296}",german,"This is such an awesome game
This is what early Access games should be for
Awesome Ideas, a game made with love and huge potential for future updates

",1710538562,1710538562,True,0,0,0,0,True,False,True,True,
874,160615693,"{'steamid': '76561199104893644', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 3871, 'playtime_last_two_weeks': 2401, 'playtime_at_review': 3710, 'last_played': 1710556714}",english,"Really fun and addictive and it is somewhat like Pokemon but in a way it's way better.
And I mean it's only early access imagine what this game will be like when fully developed!",1710538364,1710538364,True,0,0,0,0,True,False,True,True,
875,160615624,"{'steamid': '76561199010986265', 'num_games_owned': 21, 'num_reviews': 1, 'playtime_forever': 1426, 'playtime_last_two_weeks': 1388, 'playtime_at_review': 963, 'last_played': 1710659025}",english,relaxosaurus is figggin so cool that you should buy this game even if you dont wanna play it,1710538295,1710538295,True,0,0,0,0,True,False,True,True,
876,160615415,"{'steamid': '76561198043028966', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1523, 'playtime_last_two_weeks': 1523, 'playtime_at_review': 442, 'last_played': 1710663042}",english,"imagine pokemon and ark survival mixed, but toned down a bit.
i love it.
i have always liked catchum games and survival games and this blends them well. i really hope they make enough money to make expansion passes or DLC.
i would even be ok with an online micro transaction setup that feels like monsterhunter.",1710538073,1710538073,True,1,0,0.5,0,True,False,True,True,
877,160615206,"{'steamid': '76561198924868170', 'num_games_owned': 206, 'num_reviews': 15, 'playtime_forever': 2474, 'playtime_last_two_weeks': 673, 'playtime_at_review': 1938, 'last_played': 1710639518}",brazilian,"Comprei esse game dps de ver algumas gameplays e cara o jogo entrega mt, e ainda nem ta completo. 
Sei que ja é mt bom e já espero que a att pra ofc leve o jogo pra outro patamar pq mds q jogo bom de jogar tanto com amigos quanto sozinho, as piadinhas de pals que da de fazer melhoram e da de rir bastante jogando, mas a proposta do jogo se levar a sério tambem é muito bom. bem em resumo eu recomendo esse jogo ;)
",1710537874,1710537874,True,0,0,0,0,True,False,True,True,
878,160615071,"{'steamid': '76561198308517990', 'num_games_owned': 69, 'num_reviews': 10, 'playtime_forever': 685, 'playtime_last_two_weeks': 0, 'playtime_at_review': 685, 'last_played': 1708459406}",english,Slavery,1710537756,1710537756,True,0,0,0,0,True,False,True,True,
879,160615018,"{'steamid': '76561198104540256', 'num_games_owned': 0, 'num_reviews': 29, 'playtime_forever': 6854, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6854, 'last_played': 1708916497}",english,"El juego esta bien para los que les gusta los pokemon, es una buena alternativa casual, lo único que le veo que no me gusta son algunos objetos que parecen adsetts sin personalidad copiados sin mas, sin nada que tener que ver con el juego.",1710537715,1710537715,True,0,0,0,0,True,False,True,True,
880,160614964,"{'steamid': '76561198970306843', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 7866, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7866, 'last_played': 1707050277}",koreana,최고의 게임,1710537650,1710537650,True,0,0,0,0,True,False,True,True,
881,160614652,"{'steamid': '76561198006568595', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 3698, 'playtime_last_two_weeks': 681, 'playtime_at_review': 3487, 'last_played': 1710629947}",english,"Fun game, family friendly for the most part as well.",1710537294,1710537294,True,0,0,0,0,True,False,True,True,
882,160613766,"{'steamid': '76561198979477468', 'num_games_owned': 39, 'num_reviews': 5, 'playtime_forever': 1956, 'playtime_last_two_weeks': 272, 'playtime_at_review': 1956, 'last_played': 1710536378}",english,game,1710536406,1710536406,True,0,0,0,0,True,False,True,True,
883,160613633,"{'steamid': '76561198079488846', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2170, 'playtime_last_two_weeks': 2170, 'playtime_at_review': 1038, 'last_played': 1710659001}",english,5 people (and 3 generations) of our family is playing this game.  There is so much to do and explore and it is never boring. Catching Pals is fun and the game play is guided well.  You can build amazing bases and have your Pals working at it while  you explore the world.,1710536279,1710536279,True,0,0,0,0,True,False,True,True,
884,160613215,"{'steamid': '76561199386643778', 'num_games_owned': 8, 'num_reviews': 4, 'playtime_forever': 1014, 'playtime_last_two_weeks': 276, 'playtime_at_review': 868, 'last_played': 1710628639}",russian,"круто
",1710535829,1710535829,True,0,0,0,0,True,False,True,True,
885,160613067,"{'steamid': '76561199252455364', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 1528, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1528, 'last_played': 1707180152}",english,Great game loads of fun. Completely corny and goofy but with great game play and mechanics. If you're looking for a light introduction into survival type games this would be it. Plus it totally gives you the experience that that Pokemon company has failed to give you in 30+ years! lawl,1710535708,1710535708,True,0,0,0,0,True,False,True,True,
886,160612970,"{'steamid': '76561199210548671', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 695, 'playtime_last_two_weeks': 695, 'playtime_at_review': 276, 'last_played': 1710635109}",english,"it is sand box
",1710535622,1710535622,True,0,0,0,0,True,False,True,True,
887,160612709,"{'steamid': '76561199589048027', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 712, 'playtime_last_two_weeks': 712, 'playtime_at_review': 267, 'last_played': 1710605161}",english,it is so fun and addicting,1710535358,1710535358,True,0,0,0,0,True,False,True,True,
888,160612701,"{'steamid': '76561198284344092', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 805, 'playtime_last_two_weeks': 734, 'playtime_at_review': 395, 'last_played': 1710560114}",english,The husband played for six hours straight. Enough said!,1710535351,1710535351,True,0,0,0,0,True,False,True,True,
889,160612530,"{'steamid': '76561198842474252', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 4103, 'playtime_last_two_weeks': 2012, 'playtime_at_review': 3317, 'last_played': 1710584931}",schinese,可以的,1710535199,1710535199,True,0,0,0,0,True,False,True,True,
890,160612331,"{'steamid': '76561198001427688', 'num_games_owned': 212, 'num_reviews': 20, 'playtime_forever': 1237, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1237, 'last_played': 1706467083}",english,"I was banned on the forum just now for saying this: ""Go play dbd if you want that crap! Last thing we need is woke lefty garbage in our game. You already have pride month what more do you need -.-""

If this how Palworld mods are gonna treat consumers for something that isn't even bad then they can get bad reviews on their game! Go to hell you libtards! Silencing consumers for freedom of speech after they are supporting your game which is in early access is a big no! It's clear Palworld is leftist and woke and they can go broke. Uninstalling this game which is full of hackers anyway, I refuse to support a game whos devs silence their consumers. It's okay for the lgbtPedos to say whatever they want but when you disagree with them you get banned. Not a good start at all whichever mod is banning people needs to be removed and my ban revoked.",1710535034,1710535111,False,8,8,0.209898114204406738,0,True,False,True,True,
891,160612224,"{'steamid': '76561198059772690', 'num_games_owned': 122, 'num_reviews': 34, 'playtime_forever': 1769, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1769, 'last_played': 1708317148}",english,"It's a good game. Ignore what people say, if you like survival stuff and Pokemon it's worth a try.
If you're still worried, give it some time. The early access is real with this one but devs do seem to like the game.

About the copying pokemon and game is just ark stuffs, this is a normal thing in the industry called a ""remix."" Think like music, it's literally the same concept. It is a lot like Ark, and some of the pals look a lot like other pokemon. You're not meant to be here for the originality of this, target audience is people who enjoy both of that stuff.

(mad props to PirateSoftware for expanding my brain about that remix term, check his streams/vods/games cool guy knows a lot about the game industry, mans survived working at blizzard lol)",1710534945,1710535222,True,0,0,0,0,False,True,True,True,
892,160612187,"{'steamid': '76561198136811295', 'num_games_owned': 0, 'num_reviews': 28, 'playtime_forever': 1203, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1203, 'last_played': 1706519854}",english,The game feels like a reskin of Ark with worse building mechanics and UI. it's just not for me I guess.,1710534918,1710534918,False,2,0,0.485249847173690796,0,False,False,True,True,
893,160611590,"{'steamid': '76561198220292117', 'num_games_owned': 63, 'num_reviews': 5, 'playtime_forever': 7303, 'playtime_last_two_weeks': 62, 'playtime_at_review': 7303, 'last_played': 1710498918}",english,Pokemon,1710534355,1710534355,True,0,0,0,0,True,False,True,True,
894,160611568,"{'steamid': '76561199176963264', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 716, 'playtime_last_two_weeks': 113, 'playtime_at_review': 716, 'last_played': 1710534177}",spanish,Está lleno de bugs que son tan específicos pero tan molestos que hacen que el juego no valga la pena,1710534325,1710534325,False,1,0,0.523809552192687988,0,True,False,True,True,
895,160611451,"{'steamid': '76561198262354729', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 9825, 'playtime_last_two_weeks': 3919, 'playtime_at_review': 9461, 'last_played': 1710629346}",english,This game is very fun and easy to play. Cute characters.,1710534212,1710534212,True,1,0,0.530791759490966797,0,True,False,True,True,
896,160610993,"{'steamid': '76561199229579454', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2513, 'playtime_last_two_weeks': 1304, 'playtime_at_review': 2495, 'last_played': 1710533761}",english,pee,1710533755,1710533755,True,1,0,0.497942358255386353,0,True,False,True,True,
897,160610271,"{'steamid': '76561198841028448', 'num_games_owned': 276, 'num_reviews': 30, 'playtime_forever': 3138, 'playtime_last_two_weeks': 3138, 'playtime_at_review': 3137, 'last_played': 1710589172}",schinese,玩了50小时觉得很迷茫究竟好玩在哪，前期开荒确实啥都很新奇，玩着玩着发现就是当我以为我跨过一个阶段变强了之后，又进入了下一个阶段干着一样的事情，一样的劳作，探索换皮地图和一样的打帕鲁，就很像那个什么英灵神殿来着，这种阶段性的同质化属实浇灭热情，或许农奴主和刷子爱好者比较喜欢吧。而且真的很缝合怪，各种游戏都缝了一点，且都缝得很低仿，就跟我小学写作业东抄抄西写写最后交作业还被夸写得好一样。虽说是以绑架自由的帕鲁做劳工的游戏，但大多时候我比帕鲁还累，我只想说我花100多买这个真的冤种。,1710533104,1710533104,False,1,0,0.500990092754364014,0,False,False,True,True,
898,160609862,"{'steamid': '76561198049112780', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 9347, 'playtime_last_two_weeks': 684, 'playtime_at_review': 9347, 'last_played': 1710017857}",english,"this game is very good so much to do 5 stars best funnest game i have
",1710532765,1710532765,True,0,0,0,0,True,True,True,True,
899,160609402,"{'steamid': '76561198438594619', 'num_games_owned': 56, 'num_reviews': 6, 'playtime_forever': 2242, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2242, 'last_played': 1707186902}",schinese,好玩好玩,1710532368,1710532368,True,0,0,0,0,True,False,True,True,
900,160609370,"{'steamid': '76561199535208754', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 1109, 'playtime_last_two_weeks': 1109, 'playtime_at_review': 424, 'last_played': 1710662681}",tchinese,非常好玩 就像建造纳粹集中营一样管理人员,1710532330,1710532330,True,0,0,0,0,True,False,True,True,
901,160608886,"{'steamid': '76561198398438512', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 441, 'playtime_last_two_weeks': 441, 'playtime_at_review': 63, 'last_played': 1710663321}",spanish,"⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿ ta bueno ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⢋⣩⣭⣶⣶⣮⣭⡙⠿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⠿⣋⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⡙⢿⣿⣿⣿
⣿⣿⣿⣿⣿⡃⠄⠹⡿⣿⣿⣿⣿⠟⠛⣿⣿⣿⣿⣷⡌⢿⣿⣿
⣿⣿⣿⣿⣿⠐⣠⡶⣶⣲⡎⢻⣿⣤⣴⣾⣿⣿⣿⣿⣿⠸⣿⣿
⣿⠟⣋⡥⡶⣞⡯⣟⣾⣺⢽⡧⣥⣭⣉⢻⣿⣿⣿⣿⣿⣆⢻⣿
⡃⣾⢯⢿⢽⣫⡯⣷⣳⢯⡯⠯⠷⠻⠞⣼⣿⣿⣿⣿⣿⣿⡌⣿
⣦⣍⡙⠫⠛⠕⣋⡓⠭⣡⢶⠗⣡⣶⡝⣿⣿⣿⣿⣿⣿⣿⣧⢹
⣿⣿⣿⣿⣿⣿⣘⣛⣋⣡⣵⣾⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⢸
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⢸
⣿⣿⣿⣿⣿ compralo ⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⢸",1710531889,1710531889,True,4,3,0.584905624389648438,0,True,False,True,True,
902,160608349,"{'steamid': '76561199493742865', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 1714, 'playtime_last_two_weeks': 1714, 'playtime_at_review': 1671, 'last_played': 1710533916}",english,the best game with open world,1710531360,1710531360,True,0,0,0,0,True,False,True,True,
903,160607916,"{'steamid': '76561199238904241', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 2348, 'playtime_last_two_weeks': 682, 'playtime_at_review': 2031, 'last_played': 1710623364}",swedish,ISsssssssssssssssssssssssssssssssss so good try it,1710530929,1710530929,True,0,0,0,0,True,False,True,True,
904,160607902,"{'steamid': '76561198829529378', 'num_games_owned': 78, 'num_reviews': 2, 'playtime_forever': 5696, 'playtime_last_two_weeks': 1069, 'playtime_at_review': 5696, 'last_played': 1710102682}",english,"The fact that i had my cute girlfriend playing with me.
If you don't have one of those, the game is not for you!",1710530918,1710530918,True,1,0,0.497942358255386353,0,True,False,True,True,
905,160607876,"{'steamid': '76561199525253545', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 441, 'playtime_last_two_weeks': 441, 'playtime_at_review': 184, 'last_played': 1710662080}",german,Macht super süchtig :) Play if you have a lot of time,1710530895,1710530895,True,0,0,0,0,True,False,True,True,
906,160607303,"{'steamid': '76561199509545657', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 523, 'playtime_last_two_weeks': 523, 'playtime_at_review': 224, 'last_played': 1710610974}",schinese,6,1710530396,1710530396,True,0,0,0,0,True,False,True,True,
907,160607167,"{'steamid': '76561198113437454', 'num_games_owned': 0, 'num_reviews': 62, 'playtime_forever': 8513, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8513, 'last_played': 1707315518}",koreana,좋았다,1710530263,1710530263,True,0,0,0,0,True,False,True,True,
908,160607091,"{'steamid': '76561198179965251', 'num_games_owned': 97, 'num_reviews': 6, 'playtime_forever': 6052, 'playtime_last_two_weeks': 3041, 'playtime_at_review': 6052, 'last_played': 1710085315}",koreana,"포켓몬 차렷!!!
",1710530171,1710530171,True,0,0,0,0,True,False,True,True,
909,160606632,"{'steamid': '76561198256093081', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2536, 'playtime_last_two_weeks': 13, 'playtime_at_review': 2527, 'last_played': 1710645516}",english,"Good pokemon, Nontendo did a good job 💪",1710529761,1710529761,True,0,0,0,0,True,False,True,True,
910,160606264,"{'steamid': '76561199105247878', 'num_games_owned': 2, 'num_reviews': 2, 'playtime_forever': 10024, 'playtime_last_two_weeks': 10025, 'playtime_at_review': 8346, 'last_played': 1710662826}",french,Palword this good pokémon xd nice verry nice,1710529400,1710529400,True,0,0,0,0,True,False,True,True,
911,160606115,"{'steamid': '76561199383166518', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1644, 'playtime_last_two_weeks': 127, 'playtime_at_review': 1534, 'last_played': 1710559239}",schinese,不错，希望更新的多一些,1710529283,1710529283,True,0,0,0,0,True,False,True,True,
912,160605480,"{'steamid': '76561198370202811', 'num_games_owned': 29, 'num_reviews': 9, 'playtime_forever': 1501, 'playtime_last_two_weeks': 1501, 'playtime_at_review': 653, 'last_played': 1710662480}",schinese,战斗，爽！！！,1710528692,1710528692,True,0,0,0,0,True,False,True,True,
913,160605306,"{'steamid': '76561198043256632', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 5400, 'playtime_last_two_weeks': 76, 'playtime_at_review': 5400, 'last_played': 1709458380}",english,"Palworld really is an incredible game, especially considering that it is not a AAA title. From Day One, I fell in love with the game. While it still has a ways to go, being in Early Access still, it really has set a new standard that I genuinely hope terrifies all of these AAA devs. I only wish that I had more time to play since my normal group has moved on to a different game, and I only get a few hours every night to actually play games. All in all, these game is absolutely worth the money, and if you are genuinely interested I could not more highly recommend it.
Side note: Don't listen to the knuckle-draggers that try to tell you that it's just a Pokémon rip-off. They're just mad that Palworld has delivered more quality than Pokémon has in several games, and they're only just getting started.",1710528543,1710528543,True,0,0,0,0,True,False,True,True,
914,160605289,"{'steamid': '76561199523685300', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4597, 'playtime_last_two_weeks': 2378, 'playtime_at_review': 4579, 'last_played': 1710529547}",french,"très bon jeu
",1710528530,1710528530,True,0,0,0,0,True,False,True,True,
915,160605074,"{'steamid': '76561199654980136', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 694, 'playtime_last_two_weeks': 694, 'playtime_at_review': 212, 'last_played': 1710658709}",english,best,1710528328,1710528328,True,0,0,0,0,True,False,True,True,
916,160604786,"{'steamid': '76561198104554518', 'num_games_owned': 311, 'num_reviews': 21, 'playtime_forever': 5412, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5412, 'last_played': 1708203335}",english,Had fun playing this game for 90h its pretty solid just need more polish.,1710528054,1710528054,True,0,0,0,0,True,False,True,True,
917,160604320,"{'steamid': '76561198306577785', 'num_games_owned': 45, 'num_reviews': 7, 'playtime_forever': 20562, 'playtime_last_two_weeks': 11742, 'playtime_at_review': 20456, 'last_played': 1710534116}",brazilian,A melhor coisa e pegar nos Pals,1710527620,1710527620,True,0,0,0,0,True,False,True,True,
918,160604287,"{'steamid': '76561198044836798', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 935, 'playtime_last_two_weeks': 935, 'playtime_at_review': 450, 'last_played': 1710629935}",english,If you like Pokemon and crafting games you should get this game.,1710527580,1710527580,True,0,0,0.47413790225982666,0,True,False,True,True,
919,160604197,"{'steamid': '76561198273175902', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 34, 'playtime_last_two_weeks': 0, 'playtime_at_review': 34, 'last_played': 1705843220}",english,dibs,1710527496,1710527496,True,0,0,0.459002703428268433,0,True,False,True,True,
920,160603894,"{'steamid': '76561199346659983', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 924, 'playtime_last_two_weeks': 924, 'playtime_at_review': 490, 'last_played': 1710573148}",english,W,1710527184,1710527184,True,0,0,0.489323854446411133,0,True,False,True,True,
921,160603822,"{'steamid': '76561198052335881', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2834, 'playtime_last_two_weeks': 25, 'playtime_at_review': 2834, 'last_played': 1709909159}",english,"Cute creatures to do my bidding 
10/10",1710527117,1710527117,True,0,0,0.489323854446411133,0,True,False,True,True,
922,160603591,"{'steamid': '76561199042796398', 'num_games_owned': 23, 'num_reviews': 3, 'playtime_forever': 1079, 'playtime_last_two_weeks': 1079, 'playtime_at_review': 184, 'last_played': 1710659074}",schinese,超级棒,1710526907,1710526907,True,0,0,0,0,True,False,True,True,
923,160603530,"{'steamid': '76561198108047668', 'num_games_owned': 0, 'num_reviews': 11, 'playtime_forever': 2101, 'playtime_last_two_weeks': 2101, 'playtime_at_review': 1447, 'last_played': 1710662024}",french,bon mix de genre si le contenue suit sa va etre une tuerie,1710526861,1710526861,True,0,0,0,0,True,False,True,True,
924,160603406,"{'steamid': '76561198113602600', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 5923, 'playtime_last_two_weeks': 4825, 'playtime_at_review': 5504, 'last_played': 1710621248}",spanish,"una verguenza el juego , ya me borró 2 mundos uno en nivel 24 y otro en nivel 31 pensaba hacer stream de el pero no vale absolutamente la pena",1710526758,1710526758,False,0,0,0.458015263080596924,0,True,False,True,True,
925,160603386,"{'steamid': '76561199383032470', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 762, 'playtime_last_two_weeks': 763, 'playtime_at_review': 376, 'last_played': 1710630844}",english,intresting,1710526746,1710526746,True,0,0,0.489323854446411133,0,True,False,True,True,
926,160603297,"{'steamid': '76561198287169618', 'num_games_owned': 447, 'num_reviews': 180, 'playtime_forever': 731, 'playtime_last_two_weeks': 731, 'playtime_at_review': 731, 'last_played': 1710611802}",brazilian,"Já pensou estar em um lugar onde você está cercado por Pals? E todos eles são lindos, tem Pal grande, Pal pequeno, Pal forte, Pal fraco, Pal quente, Pal voador; tem Pal para todos os gostos. São companheiros magníficos que oferecem uma experiência prazerosa em todos os minutos de gameplay. Você pode montar no Pal, pode coletar fluído de Pal, pode fazer o Pal trabalhar. É magnífico.",1710526676,1710637875,True,2,1,0.52173912525177002,0,True,False,True,True,
927,160603139,"{'steamid': '76561199075763914', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 15290, 'playtime_last_two_weeks': 65, 'playtime_at_review': 15290, 'last_played': 1710523562}",japanese,omosiroiyo !,1710526535,1710526535,True,0,0,0.497053027153015137,0,True,False,True,True,
928,160602859,"{'steamid': '76561199559684136', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3668, 'playtime_last_two_weeks': 3668, 'playtime_at_review': 2884, 'last_played': 1710649600}",french,"m
",1710526302,1710526302,True,0,0,0.472440958023071289,0,True,True,True,True,
929,160602726,"{'steamid': '76561198260811283', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 3360, 'playtime_last_two_weeks': 1002, 'playtime_at_review': 3360, 'last_played': 1709939347}",english,I had fun I would definitely recommend this game.,1710526175,1710526175,True,0,0,0,0,True,False,True,True,
930,160602435,"{'steamid': '76561198013869991', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 3845, 'playtime_last_two_weeks': 451, 'playtime_at_review': 3444, 'last_played': 1710556246}",english,"This is the best game I have ever played on steam highly recommend for anyone who wants a bit more than 
Pokemon and Pokemon will never have the same graphics Palworld is on another level.
",1710525922,1710525922,True,0,0,0,0,True,False,True,True,
931,160602247,"{'steamid': '76561199169181453', 'num_games_owned': 5, 'num_reviews': 3, 'playtime_forever': 4081, 'playtime_last_two_weeks': 59, 'playtime_at_review': 4081, 'last_played': 1709997540}",schinese,1,1710525765,1710525765,True,0,0,0,0,True,False,True,True,
932,160602207,"{'steamid': '76561199304857767', 'num_games_owned': 42, 'num_reviews': 5, 'playtime_forever': 494, 'playtime_last_two_weeks': 494, 'playtime_at_review': 280, 'last_played': 1710581210}",schinese,治好了我的电子阳痿,1710525725,1710525725,True,0,0,0,0,False,False,True,True,
933,160602049,"{'steamid': '76561198997408429', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 617, 'playtime_last_two_weeks': 617, 'playtime_at_review': 267, 'last_played': 1710659329}",swedish,"BEST GAME EVER!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
",1710525584,1710525584,True,0,0,0,0,True,False,True,True,
934,160601872,"{'steamid': '76561199509546147', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 1146, 'playtime_last_two_weeks': 1146, 'playtime_at_review': 827, 'last_played': 1710641799}",english,sexy,1710525398,1710525398,True,0,0,0.489323854446411133,0,True,False,True,True,
935,160601793,"{'steamid': '76561198799358556', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 367, 'playtime_last_two_weeks': 353, 'playtime_at_review': 237, 'last_played': 1710621561}",english,"Slavery,depression,the black market and more have never been more accessible",1710525324,1710525324,True,0,0,0.489323854446411133,0,False,False,True,True,
936,160601707,"{'steamid': '76561199577793875', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 754, 'playtime_last_two_weeks': 754, 'playtime_at_review': 603, 'last_played': 1710599311}",schinese,太好玩了,1710525246,1710525246,True,0,0,0,0,True,False,True,True,
937,160601704,"{'steamid': '76561199336554230', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 36, 'playtime_last_two_weeks': 36, 'playtime_at_review': 26, 'last_played': 1710602204}",english,love the game if i could get past UE-Pal crash error,1710525245,1710525245,False,0,0,0,0,True,False,True,True,
938,160601343,"{'steamid': '76561198848163907', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 13644, 'playtime_last_two_weeks': 6858, 'playtime_at_review': 12922, 'last_played': 1710633455}",schinese,不错,1710524887,1710524887,True,0,0,0,0,True,False,True,True,
939,160600896,"{'steamid': '76561199465316471', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 951, 'playtime_last_two_weeks': 160, 'playtime_at_review': 951, 'last_played': 1710524414}",english,Pokemon + slavery= Very nice game,1710524462,1710524462,True,2,0,0.545454561710357666,0,True,False,True,True,
940,160600442,"{'steamid': '76561198796293815', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 4561, 'playtime_last_two_weeks': 208, 'playtime_at_review': 4486, 'last_played': 1710569929}",tchinese,休閒玩家慢慢玩也能感受樂趣,1710524045,1710524045,True,1,0,0.523809552192687988,0,True,False,True,True,
941,160600369,"{'steamid': '76561199378243055', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4074, 'playtime_last_two_weeks': 2566, 'playtime_at_review': 4074, 'last_played': 1710423117}",schinese,求你了加入可以和帕鲁交配的机制吧，我什么都会做的，哪怕的口评论区所有人的牛之,1710523967,1710523967,True,0,1,0,0,False,False,True,True,
942,160600103,"{'steamid': '76561199512613919', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 679, 'playtime_last_two_weeks': 679, 'playtime_at_review': 272, 'last_played': 1710606886}",schinese,好玩,1710523722,1710523722,True,0,0,0,0,True,False,True,True,
943,160600047,"{'steamid': '76561199313567051', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1083, 'playtime_last_two_weeks': 87, 'playtime_at_review': 1083, 'last_played': 1710523651}",schinese,爽,1710523670,1710523670,True,0,0,0,0,True,False,True,True,
944,160599919,"{'steamid': '76561198906427557', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4520, 'playtime_last_two_weeks': 406, 'playtime_at_review': 4516, 'last_played': 1710647017}",koreana,존잼임 ㅇㅇ,1710523534,1710523534,True,0,0,0,0,False,False,True,True,
945,160599772,"{'steamid': '76561199006336190', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1868, 'playtime_last_two_weeks': 1586, 'playtime_at_review': 639, 'last_played': 1710661855}",danish,awsome game in general,1710523389,1710523389,True,0,0,0,0,False,False,True,True,
946,160599632,"{'steamid': '76561198981296005', 'num_games_owned': 90, 'num_reviews': 11, 'playtime_forever': 3332, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3332, 'last_played': 1707987509}",schinese,你不干有的是帕鲁干！,1710523260,1710523260,True,0,0,0,0,False,False,True,True,
947,160599609,"{'steamid': '76561199638084437', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 951, 'playtime_last_two_weeks': 695, 'playtime_at_review': 902, 'last_played': 1710526964}",brazilian,"apenas jogue se vc gosta de pokemon ou jogo de sobrevivenciancia joge
",1710523236,1710523236,True,0,0,0,0,True,False,True,True,
